Time,flux_normalized
1703.1188333135071,1.0000105
1703.1202222052964,1.0016235
1703.1216110968528,0.9989775
1703.1229999884097,0.99794865
1703.1243888801985,0.9996271
1703.1257777717544,0.9989968
1703.1271666633118,1.0030737
1703.1285555548682,0.9999427
1703.129944446657,0.9991323
1703.1313333382134,1.0005301
1703.1327222297703,0.9991553
1703.1341111213262,0.9995822
1703.1355000131155,1.0008649
1703.1368889046728,0.99784404
1703.1382777962294,1.0015857
1703.1396666877852,0.9997838
1703.141055579574,1.0009398
1703.1424444711308,0.99884075
1703.1438333626872,0.9968842
1703.1452222542441,1.0027192
1703.1466111458005,1.0004839
1703.1480000375898,0.99998754
1703.1493889291457,1.0005814
1703.1507778207026,0.9987243
1703.15216671226,0.99775416
1703.1535556040487,1.001462
1703.1549444956047,0.99890745
1703.156333387161,1.0009243
1703.1577222787175,0.9997658
1703.1591111702744,0.99967355
1703.1605000620636,0.9981323
1703.1618889536205,0.9965453
1703.163277845177,1.0010304
1703.164666736733,0.998049
1703.1660556282889,0.9994178
1703.167444520079,1.0001855
1703.1688334116354,0.99945605
1703.1702223031914,0.9966262
1703.1716111947483,0.9975968
1703.1730000863047,0.9987896
1703.1743889780935,0.99991906
1703.17577786965,0.9985524
1703.1771667612072,0.9981828
1703.178555652764,1.0002416
1703.17994454432,0.99726003
1703.1813334361088,0.99869245
1703.1827223276662,0.998912
1703.1841112192226,0.9975172
1703.1855001107785,0.9973932
1703.186889002335,0.9991737
1703.1882778938918,0.99709153
1703.1896667856806,0.99774146
1703.191055677237,0.9986675
1703.1924445687944,0.99885017
1703.1938334603503,0.9980787
1703.1952223519063,0.9982647
1703.1966112434627,0.99708337
1703.1980001352524,0.99804497
1703.1993890268088,0.9954166
1703.2007779183655,0.9951364
1703.2021668099221,0.99623513
1703.2035557014785,0.99687135
1703.2049445930345,0.9967515
1703.2063334845914,0.9975823
1703.2077223763815,0.99577636
1703.2091112679375,0.99480075
1703.2105001594932,0.99409896
1703.2118890510499,0.9965891
1703.2132779426063,0.99870795
1703.2146668341632,0.9982605
1703.2160557257196,0.9953211
1703.2174446175093,0.99365795
1703.218833509065,0.99472654
1703.2202224006207,0.9935904
1703.2216112921776,0.99462324
1703.223000183735,0.99380726
1703.2243890752914,0.9971271
1703.2257779668473,0.9933429
1703.2271668584042,0.99553746
1703.2285557499606,0.9963209
1703.2299446417494,0.99500895
1703.2313335333058,0.99487
1703.2327224248631,0.9959691
1703.234111316419,0.9955351
1703.235500207975,0.9936253
1703.2368890995317,0.99095243
1703.2382779910888,0.99379146
1703.2396668826457,0.9955061
1703.2410557742016,0.99241394
1703.242444665758,0.99311036
1703.2438335575468,0.9936159
1703.2452224491028,0.9938443
1703.2466113406601,0.9912876
1703.2480002322175,0.9917211
1703.2493891237734,0.99002874
1703.2507780153294,0.9912346
1703.2521669068858,0.9930263
1703.2535557984427,0.9931883
1703.254944689999,0.991426
1703.2563335815557,0.99141544
1703.2577224731124,0.9938853
1703.2591113646683,0.99608165
1703.2605002562243,0.9946768
1703.2618891477807,0.99137324
1703.2632780395709,0.99160933
1703.2646669311275,0.9906811
1703.2660558226833,0.9919369
1703.2674447142401,0.9888756
1703.268833605796,0.99042255
1703.2702224973525,0.9915976
1703.2716113889098,0.9917041
1703.2730002804667,0.9911614
1703.2743891720224,0.9929645
1703.2757780635782,0.99008596
1703.277166955135,0.99101734
1703.2785558466924,0.9914571
1703.2799447382488,0.9919013
1703.2827225213614,0.9937455
1703.2841114129171,0.9912716
1703.285500304473,0.99090827
1703.2868891960304,0.99206257
1703.2882780875877,0.99003303
1703.2896669791437,0.9889009
1703.2910558706997,0.99209875
1703.292444762256,0.98965013
1703.293833653813,0.9909612
1703.2952225453694,0.9900268
1703.2966114369262,0.98875034
1703.2980003284827,0.9926794
1703.2993892200386,0.9897447
1703.302167003152,0.9891465
1703.3035558947092,0.99086857
1703.3049447862652,0.9899472
1703.3063336778212,0.9887808
1703.3077225693776,0.99132824
1703.3091114609335,0.99002445
1703.31050035249,0.9919214
1703.3118892440473,0.9900694
1703.3132781356042,0.9882768
1703.31466702716,0.99090225
1703.316055918716,0.98935187
1703.3174448102725,0.9887404
1703.3188337018298,0.9886974
1703.3202225933862,0.98841244
1703.3216114849422,0.9899723
1703.323000376499,0.99207646
1703.324389268055,0.99023724
1703.325778159611,0.9918281
1703.3271670511683,0.9911067
1703.3285559427254,0.98909277
1703.3299448342812,0.98970705
1703.331333725837,0.9887025
1703.332722617394,0.986935
1703.3341115089504,0.98836046
1703.3355004005073,0.9880305
1703.3368892920637,0.98817927
1703.33827818362,0.9890689
1703.339667075176,0.9904017
1703.341055966732,0.99148214
1703.3424448582894,0.9913179
1703.3438337496139,0.98679453
1703.3452226411698,0.9880554
1703.3466115327258,0.98985326
1703.3480004242822,0.98897517
1703.3493893158382,0.9887292
1703.350778207395,0.98787254
1703.3521670989523,0.9885313
1703.3535559905088,0.988086
1703.3549448820647,0.98929036
1703.3563337736207,0.9859148
1703.357722665178,0.98985326
1703.3591115567344,0.9885144
1703.3605004482904,0.98948246
1703.3618893398473,0.9876937
1703.3632782311709,0.99067175
1703.3646671227268,0.9882987
1703.3660560142832,0.9906082
1703.3674449058406,0.9883425
1703.3688337973974,0.9881834
1703.3702226889534,0.9894424
1703.3716115805094,0.99150306
1703.3730004720658,0.987793
1703.3743893636222,0.98931384
1703.375778255179,0.98897785
1703.3771671465026,0.9875216
1703.3785560380595,0.9899473
1703.3799449296155,0.9909348
1703.3813338211712,0.9900516
1703.3827227127283,0.99059737
1703.3841116042856,0.98994744
1703.3855004958416,0.99026036
1703.3868893873976,0.99047005
1703.3882782789544,0.98959345
1703.389667170278,0.9897416
1703.3910560618347,0.9878793
1703.3924449533913,0.99134195
1703.3938338449477,0.9906863
1703.3952227365037,0.9887259
1703.3966116280596,0.9882815
1703.398000519617,0.98982024
1703.399389410941,0.99111843
1703.4007783024967,0.99106604
1703.4021671940534,0.98730034
1703.4035560856098,0.99181235
1703.4049449771658,0.98879975
1703.4063338687226,0.9901915
1703.40772276028,0.99102944
1703.4091116516036,0.99195427
1703.4105005431595,0.98869956
1703.4118894347155,0.9913853
1703.413278326272,0.9905969
1703.4146672178288,0.9898818
1703.4160561093852,0.9902545
1703.4174450007092,0.9937041
1703.4188338922656,0.99330443
1703.4202227838216,0.99412817
1703.421611675378,0.99415475
1703.4230005669353,0.9961833
1703.4243894584913,0.9980146
1703.4257783498144,0.99343145
1703.427167241371,0.9945051
1703.4285561329277,0.99156666
1703.4299450244841,0.9949211
1703.431333916041,0.9914588
1703.4327228075974,0.99245876
1703.4341116989215,0.99103177
1703.4355005904772,0.99149144
1703.436889482033,0.99167496
1703.4382783735903,0.9920811
1703.4396672651471,0.99092895
1703.4410561564703,0.9913541
1703.4424450480267,0.99177235
1703.4438339395836,0.99071515
1703.4452228311393,0.9933036
1703.446611722696,0.9890252
1703.4480006140204,0.9900765
1703.4493895055768,0.9915853
1703.4507783971328,0.9900411
1703.4521672886888,0.9887376
1703.4535561800133,0.9891854
1703.45494507157,0.99328667
1703.4563339631256,0.9886892
1703.4577228546825,0.9895111
1703.459111746239,0.991505
1703.460500637562,0.99133116
1703.461889529119,0.99142873
1703.463278420676,0.99184537
1703.4646673122318,0.9905868
1703.466056203555,0.9901345
1703.4674450951118,0.9906775
1703.4688339866682,0.991429
1703.470222878225,0.9922688
1703.4716117695486,0.99273837
1703.4730006611053,0.9925111
1703.474389552662,0.98964643
1703.475778444218,0.9901232
1703.4771673355415,0.9902805
1703.4785562270988,0.9893083
1703.4799451186548,0.9898876
1703.4813340102107,0.987608
1703.4827229015343,0.9913539
1703.4841117930912,0.9907187
1703.4855006846476,0.9899811
1703.4868895762045,0.99096495
1703.488278467528,0.9889962
1703.489667359084,0.99054646
1703.49105625064,0.9919922
1703.4924451421964,0.99008733
1703.493834033521,0.9905642
1703.4952229250778,0.98929894
1703.4966118166337,0.99046826
1703.4980007079573,0.9881786
1703.499389599514,0.9929807
1703.5007784910697,0.98808336
1703.5021673826266,0.9916375
1703.503556273951,0.99053395
1703.504945165507,0.98906183
1703.506334057063,0.9899423
1703.5077229483866,0.98837936
1703.509111839944,0.9885543
1703.5105007315003,0.988181
1703.5118896230563,0.9915644
1703.5132785143803,0.99065375
1703.5146674059367,0.98928183
1703.5160562974927,0.9904109
1703.5174451888165,0.99313825
1703.5188340803736,0.9900835
1703.5202229719296,0.98836356
1703.5216118632527,0.9890979
1703.5230007548096,0.9902459
1703.524389646366,0.985576
1703.52577853769,0.98928666
1703.5271674292464,0.98943174
1703.5285563208029,0.9895603
1703.529945212126,1.0027242
1703.5355007781197,0.999088
1703.5368896696757,0.9978532
1703.5382785609993,0.9936785
1703.5396674525562,0.99529505
1703.5410563441126,0.9921974
1703.5424452354366,0.9934631
1703.543834126993,0.9930478
1703.545223018549,0.9927376
1703.5466119098721,0.99132675
1703.5480008014285,0.9930993
1703.5493896929859,0.99026877
1703.55077858431,0.99515426
1703.5521674758659,0.9928915
1703.5535563674223,0.9908226
1703.5549452587454,0.992192
1703.5563341503014,0.9922734
1703.5577230418587,0.9918431
1703.5591119331832,0.99128884
1703.5605008247392,0.9913775
1703.5618897160623,0.9929268
1703.5632786076187,0.991806
1703.5646674991751,0.9917667
1703.5660563904992,0.9939543
1703.5674452820556,0.9917361
1703.5688341736125,0.99105537
1703.5702230649356,0.993493
1703.5716119564913,0.9926386
1703.5730008478156,0.9917371
1703.574389739373,0.9917923
1703.5757786309289,0.99171025
1703.577167522252,0.9901994
1703.5785564138089,0.9918574
1703.5799453051325,0.99545157
1703.581334196689,0.9928849
1703.5827230882458,0.9928661
1703.5841119795693,0.99104685
1703.5855008711253,0.99102044
1703.5868897624484,0.99182314
1703.5882786540053,0.9919897
1703.5896675455626,0.99314964
1703.5910564368862,0.9938919
1703.5924453284422,0.9897708
1703.5938342197658,0.99208856
1703.5952231113217,0.99332696
1703.5966120028777,0.99377936
1703.5980008942022,0.99371976
1703.5993897857595,0.9941822
1703.6007786770826,0.9952567
1703.6021675686386,0.9964187
1703.6035564599622,0.9941031
1703.6049453515195,0.9969479
1703.6063342430764,0.99696594
1703.6077231343993,0.99609166
1703.609112025956,0.9947419
1703.610500917279,0.9954102
1703.611889808835,0.9979621
1703.6132787001595,0.9989614
1703.6146675917169,0.995709
1703.61605648304,0.9950039
1703.6174453745957,0.9972919
1703.6188342661524,0.9967509
1703.620223157476,0.99476486
1703.6216120490328,0.9942215
1703.6230009403564,0.9962639
1703.6243898319133,0.9989038
1703.627167614792,0.996578
1703.6285565061164,1.0002143
1703.6299453976737,0.99831384
1703.6313342889969,0.99497765
1703.6327231805528,0.9955825
1703.6341120718769,1.0000488
1703.6355009634326,0.99707127
1703.6368898549892,0.99763805
1703.6382787463137,1.000756
1703.6396676378702,0.99379426
1703.6410565291933,0.9986807
1703.6424454207493,0.99536484
1703.643834312073,0.9959422
1703.6452232036302,0.9977411
1703.6466120949542,0.998055
1703.6480009865102,0.99722975
1703.6493898778338,0.9962479
1703.6507787693897,0.9979869
1703.6521676607128,0.9959851
1703.6535565522702,0.9998641
1703.6549454435947,0.9977425
1703.6563343351506,0.9983548
1703.6577232264738,0.9994041
1703.6591121180302,0.9991251
1703.6605010093547,0.99803907
1703.6618899009113,0.99751496
1703.6632787922342,0.99957824
1703.664667683791,1.0005411
1703.6660565751142,0.9973076
1703.6674454666702,0.99788254
1703.6688343579947,0.99867666
1703.6702232493192,0.99841666
1703.671612140875,0.99762964
1703.6730010321978,0.998378
1703.6743899237547,0.9989214
1703.6757788150778,0.997365
1703.6771677066342,0.9985373
1703.6785565979587,0.9968097
1703.6799454895156,1.0000045
1703.6813343808385,1.0002282
1703.6827232723942,0.9999133
1703.6841121637183,0.9981429
1703.6855010552756,1.0002257
1703.6868899465992,0.99985874
1703.6882788381552,0.99893653
1703.689667729479,0.99776083
1703.6910566208019,0.9983684
1703.6924455123587,0.9989071
1703.6938344036832,0.99975824
1703.6952232952397,1.0008038
1703.6966121865628,0.99887663
1703.6980010781188,1.0003117
1703.6993899694423,0.998532
1703.7007788607668,0.9999269
1703.7021677523237,0.9999834
1703.7035566436468,0.9997547
1703.7049455352033,1.0003974
1703.7063344265264,1.0013335
1703.7077233180823,0.99817115
1703.7091122094068,1.0024725
1703.7105011007313,0.9993648
1703.7118899922873,1.0002048
1703.7132788836104,1.0013415
1703.7146677751668,1.0000259
1703.71605666649,1.0023975
1703.7174455580464,1.0006733
1703.718834449371,1.0009243
1703.720223340695,1.0020995
1703.721612232251,0.99926394
1703.723001123574,1.000416
1703.7243900151313,0.9997058
1703.7257789064556,1.0000741
1703.7271677977785,0.9998628
1703.7285566893345,0.9982468
1703.7299455806585,0.9997965
1703.7313344722145,0.99861383
1703.732723363538,1.0023345
1703.7341122548626,1.0006094
1703.7355011464192,0.998746
1703.7368900377421,1.0022712
1703.738278929298,1.001115
1703.7396678206221,1.001023
1703.7410567119466,1.0005872
1703.742445603503,1.0002657
1703.7438344948262,1.0005276
1703.7452233861497,0.99846435
1703.7466122777057,1.0005265
1703.7480011690297,1.0017666
1703.749390060587,1.0021964
1703.7507789519107,1.0002989
1703.7521678432338,1.0012708
1703.7535567347898,1.0003918
1703.7549456261133,1.0009394
1703.7563345174374,1.0002648
1703.7577234089938,0.999903
1703.7591123003178,0.9990662
1703.7605011916414,0.99969673
1703.7618900831974,0.99754244
1703.7632789745205,1.0004313
1703.764667865845,0.9976156
1703.7660567574023,0.9990492
1703.7674456487255,0.9997997
1703.7688345400486,0.99993664
1703.770223431605,1.0006877
1703.7716123229281,0.9988342
1703.7730012142517,0.997201
1703.774390105809,1.0000052
1703.775778997133,0.99740785
1703.7771678884562,0.99863124
1703.7785567800122,0.99742126
1703.7799456713365,1.000076
1703.7813345626607,0.99566096
1703.7827234542167,0.99721843
1703.7841123455398,0.9982785
1703.7855012368639,0.9981656
1703.7868901284198,0.9970707
1703.7882790197434,0.9968809
1703.789667911068,0.9967458
1703.7910568026243,0.99703115
1703.7924456939475,0.9967821
1703.7938345852706,0.99655366
1703.7952234768275,0.9981839
1703.796612368151,0.9951877
1703.7980012594749,0.998695
1703.7993901507987,0.9960711
1703.800779042355,0.9968
1703.8021679336782,0.9961282
1703.8035568250014,0.9961734
1703.8049457165587,0.99455136
1703.8063346078832,0.9951092
1703.8077234992063,0.9969629
1703.8091123907623,1.0016687
1703.8105012820859,0.9960053
1703.81189017341,0.9971381
1703.8132790647335,0.9968973
1703.8146679562904,0.9982582
1703.816056847614,0.9971481
1703.817445738937,0.996619
1703.8188346302602,0.995785
1703.8202235218175,0.9961527
1703.821612413142,0.9951703
1703.8230013044652,0.9949166
1703.824390196021,0.9940407
1703.8257790873447,0.9939971
1703.8271679786678,0.9911281
1703.8285568699914,0.99443346
1703.8299457615487,0.99545527
1703.8313346528728,0.9952521
1703.832723544196,0.9933591
1703.8341124355188,0.99312663
1703.8355013270755,0.9909812
1703.8368902184,0.99182934
1703.8382791097235,0.99271107
1703.8396680010467,0.9918998
1703.8410568926035,0.9916595
1703.8424457839265,0.99356675
1703.8438346752503,0.9956753
1703.8452235665748,0.994516
1703.8466124581312,0.99229205
1703.8480013494543,0.9927344
1703.8493902407774,0.9941144
1703.8507791321015,0.99228966
1703.852168023425,0.99303603
1703.8535569149815,0.9901693
1703.8549458063055,0.99339175
1703.856334697629,0.9930513
1703.8577235889522,0.99249005
1703.8591124805082,0.99417216
1703.8605013718327,0.9933623
1703.8618902631572,0.99292785
1703.8632791544803,0.993768
1703.8646680458035,0.9908273
1703.8660569373599,0.98962826
1703.867445828683,0.9901839
1703.868834720007,0.98897415
1703.8702236113313,0.9902768
1703.8716125026551,0.9930593
1703.873001394211,0.9937348
1703.8743902855342,0.9933648
1703.8757791768587,0.9904724
1703.8771680681832,0.99112576
1703.8785569595063,0.9905518
1703.879945851062,0.9889071
1703.881334742386,0.99180734
1703.882723633709,0.99170196
1703.8841125250326,0.99207884
1703.885501416357,0.9910597
1703.886890307914,0.9911641
1703.8882791992369,0.9858394
1703.8896680905598,0.9895108
1703.8910569818838,0.9900367
1703.8924458732074,0.9910902
1703.8938347645314,0.99096006
1703.8952236560879,0.9882816
1703.896612547412,0.9915527
1703.8980014387348,0.9879211
1703.8993903300586,0.99104077
1703.9007792213831,0.99075097
1703.9021681127067,0.99216676
1703.9035570042627,0.9930621
1703.9049458955858,0.9898708
1703.9063347869096,0.99221945
1703.9077236782334,0.9889402
1703.909112569557,0.9910707
1703.910501460881,0.991123
1703.9118903524375,0.991046
1703.9132792437606,0.98883075
1703.9146681350837,0.99069345
1703.9160570264082,0.9895823
1703.9174459177327,0.9921456
1703.9188348090559,0.99107516
1703.920223700379,0.990115
1703.9216125919354,0.99094856
1703.9230014832585,0.988937
1703.9243903745823,0.9881609
1703.9257792659066,0.9915663
1703.9271681572307,0.9885926
1703.9285570485538,0.99172723
1703.929945939877,0.98901284
1703.9313348312014,0.98957884
1703.9327237227587,0.9912089
1703.9341126140816,0.9914733
1703.9355015054045,0.9902699
1703.9368903967286,0.9890256
1703.9382792880517,0.99092764
1703.9396681793753,0.9920931
1703.9410570706998,0.99470955
1703.9424459620236,0.9897881
1703.9438348533465,0.98906994
1703.9452237449025,0.98948383
1703.9466126362265,0.98681617
1703.94800152755,0.98823816
1703.9493904188741,0.9899174
1703.9507793101977,0.98777074
1703.9521682015215,0.99107033
1703.9535570928444,0.9880343
1703.9549459841676,0.9879316
1703.956334875492,0.9875226
1703.9577237668166,0.98828757
1703.9591126581397,0.9896058
1703.9605015496957,0.9881988
1703.9618904410192,0.9902881
1703.9632793323433,0.98830587
1703.9646682236669,0.9904333
1703.966057114991,0.988258
1703.9674460063145,0.989398
1703.9688348976376,0.99024004
1703.9702237889608,0.9887482
1703.9716126802853,0.9893575
1703.9730015716098,0.98817617
1703.974390462933,0.9865194
1703.975779354256,0.98927706
1703.9771682455796,0.98998505
1703.9785571369027,0.988484
1703.9799460284592,0.98715883
1703.9813349197836,0.991488
1703.9827238111077,0.99012935
1703.9841127024308,0.9898179
1703.985501593754,0.99094796
1703.9868904850775,0.98721236
1703.988279376402,0.987476
1703.9896682677256,0.9914553
1703.9910571590488,0.98688215
1703.9924460503728,0.98776263
1703.993834941696,0.9903071
1703.9952238330195,0.99041843
1703.996612724344,0.98817265
1703.9980016156678,0.9905772
1703.9993905069907,0.99103117
1704.0007793983139,0.9894015
1704.002168289638,0.9912477
1704.0035571809615,0.9902224
1704.0049460722855,0.98945355
1704.006334963609,0.9911496
1704.0077238549327,0.9900054
1704.0091127462558,0.99040055
1704.010501637579,0.9914749
1704.0118905289035,0.98903763
1704.013279420228,0.9909771
1704.014668311551,0.99060416
1704.0160572028742,0.9909566
1704.0174460941978,0.9892431
1704.0188349855218,0.98968464
1704.0202238768454,0.990699
1704.0216127681695,0.9927254
1704.023001659493,0.98840404
1704.0243905508162,0.99363536
1704.0257794421393,0.9899397
1704.0271683334638,0.9938337
1704.0285572247883,0.99070895
1704.0299461161114,0.99121886
1704.0313350074346,0.9944894
1704.0327238987581,0.9903028
1704.0341127900813,0.9942606
1704.0355016814049,0.99145377
1704.0368905727294,0.9913128
1704.0382794640534,0.98865753
1704.0396683553765,0.9908137
1704.0410572466997,0.99051225
1704.0424461380233,0.99321157
1704.0438350293477,0.99096614
1704.0452239206713,0.9895844
1704.0466128119945,0.9901327
1704.0480017033185,0.9887595
1704.0493905946416,0.9888094
1704.0507794859652,0.9885551
1704.0521683772897,0.99159
1704.0535572686133,0.9904814
1704.0549461599364,0.9895358
1704.0563350512596,0.9914758
1704.0577239425836,0.9902902
1704.0591128339072,0.98989064
1704.060501725231,0.9895441
1704.0618906165548,0.9909352
1704.0632795078784,0.9895797
1704.0646683992015,0.98722905
1704.0660572905247,0.9922826
1704.0674461816163,0.9907464
1704.0688350729408,0.98921216
1704.070223964264,0.9922946
1704.071612855587,0.9899465
1704.0730017469107,0.989223
1704.0743906382338,0.9897342
1704.0757795295578,0.98905915
1704.0771684208823,0.98935187
1704.078557312206,0.98996365
1704.079946203529,0.9894415
1704.0813350948522,0.98802483
1704.0827239861767,0.9922738
1704.0841128775012,0.98860025
1704.0855017688243,0.98801476
1704.0868906601472,0.9896654
1704.0882795512382,0.9896038
1704.0896684425613,0.9892169
1704.091057333885,0.98928875
1704.0924462252094,0.9921109
1704.0938351165335,0.9886145
1704.0952240078566,0.9890282
1704.0966128991795,0.9876844
1704.0980017905033,0.9877642
1704.0993906818278,0.9894926
1704.1007795731514,0.99039876
1704.1021684642417,0.9906467
1704.1035573555657,0.98956317
1704.1049462468886,0.98905
1704.1063351382115,0.99124384
1704.107724029536,0.9908279
1704.1091129208605,0.98987633
1704.1105018121837,0.98899686
1704.1118907035068,0.98907924
1704.1132795948308,0.98926765
1704.114668486155,0.9910134
1704.116057377246,0.99121803
1704.1174462685692,0.99079
1704.1188351598928,0.9895939
1704.120224051216,0.9899969
1704.121612942539,0.99056226
1704.1230018338636,0.98917776
1704.124390725188,0.9898366
1704.1257796165112,0.9912997
1704.1271685076015,0.98973304
1704.128557398925,0.990634
1704.1299462902482,0.98998445
1704.1313351815722,0.9898499
1704.1327240728965,0.9912247
1704.1341129642203,0.98949945
1704.1355018555435,0.9904566
1704.1368907466338,0.99169296
1704.1382796379573,0.98985153
1704.1396685292818,0.9911342
1704.1410574206059,0.9912573
1704.1424463119288,0.9911194
1704.1438352032526,0.98950887
1704.145224094343,0.98963493
1704.1466129856665,0.9923126
1704.148001876991,0.99070436
1704.149390768315,0.9900723
1704.150779659638,0.99261606
1704.1521685509608,0.9899412
1704.1535574422849,0.99267036
1704.1549463333765,0.9933285
1704.1563352247001,0.9924769
1704.1577241160232,0.99212253
1704.1591130073473,0.9926218
1704.1605018986702,0.9911276
1704.1618907897603,0.9901908
1704.1632796810848,0.99232
1704.1646685724093,0.99128234
1704.1660574637324,0.9934891
1704.1674463550555,0.9905576
1704.1688352463793,0.9929045
1704.1702241374708,0.9929538
1704.1716130287948,0.9926657
1704.173001920118,0.9944614
1704.1743908114415,0.9916773
1704.1757797027647,0.9921777
1704.177168593855,0.9921661
1704.1785574851795,0.9937851
1704.179946376504,0.9920159
1704.181335267827,0.991194
1704.1827241591502,0.9934606
1704.184113050241,0.9941837
1704.185501941565,0.99265105
1704.1868908328886,0.99188006
1704.1882797242122,0.9932534
1704.1896686155362,0.9936256
1704.1910575066265,0.99383736
1704.1924463979497,0.99515176
1704.1938352892732,0.9931356
1704.1952241805977,0.992728
1704.1966130716887,0.9929071
1704.1980019630116,0.9932096
1704.1993908543357,0.99259
1704.2007797456588,0.9934078
1704.2021686369824,0.99469054
1704.203557528074,0.9935012
1704.2049464193979,0.9922786
1704.2063353107208,0.9918585
1704.207724202044,0.9969841
1704.209113093135,0.99157155
1704.2105019844596,0.9935413
1704.2118908757832,0.9945354
1704.2132797671063,0.99486643
1704.2146686581973,0.9973869
1704.2160575495202,0.9954146
1704.2174464408433,0.9939289
1704.2188353321678,0.99713874
1704.2202242232595,0.99542814
1704.2216131145826,0.995071
1704.2230020059058,0.99379027
1704.2243908972293,0.9977625
1704.2257797883206,0.99361163
1704.2271686796441,0.995392
1704.2285575709682,0.9963424
1704.2299464622918,0.9958573
1704.231335353382,0.9981355
1704.2327242447052,0.9948322
1704.2341131360297,0.9952517
1704.2355020273542,0.99446845
1704.2368909184445,0.9994014
1704.2382798097676,0.9955914
1704.2396687010912,0.9977524
1704.2410575921822,0.9985711
1704.242446483506,0.9988679
1704.2438353748296,0.9966026
1704.2452242661536,0.9997301
1704.246613157244,0.99893856
1704.248002048567,0.99905074
1704.252168722306,1.002552
1704.253557613629,1.0010606
1704.254946504953,1.0006067
1704.2563353960438,1.0004739
1704.257724287367,1.0026801
1704.2591131786908,1.0000318
1704.2605020697822,1.0020441
1704.2618909611053,1.0019133
1704.2632798524285,0.99834394
1704.2646687435197,0.9975344
1704.2660576348442,1.0002912
1704.2674465261678,0.9987711
1704.268835417491,0.9996451
1704.2702243085816,1.0016837
1704.2716131999057,0.9985263
1704.2730020912288,0.99946696
1704.2743909823196,1.0005178
1704.275779873644,0.997675
1704.2771687649672,0.99818856
1704.2785576560575,0.998285
1704.279946547381,1.0001911
1704.2813354387051,1.0026766
1704.2827243297959,0.99830484
1704.28411322112,1.0004013
1704.2855021124435,0.9994538
1704.2868910035338,1.0011126
1704.288279894857,1.0000972
1704.2896687861814,0.99991906
1704.291057677273,1.0017045
1704.2924465685962,1.0030123
1704.2938354599194,1.0009341
1704.2952243510101,1.0023402
1704.2966132423337,1.0000259
1704.2980021336577,1.000495
1704.2993910247485,1.0005753
1704.3007799160725,1.0007608
1704.3021688073957,1.0007881
1704.303557698486,0.99940336
1704.3049465898096,1.0020062
1704.3063354809012,1.0007073
1704.3077243722248,1.0018506
1704.309113263548,1.001268
1704.3105021546392,0.9999963
1704.3118910459627,1.0005758
1704.3132799372859,1.0003344
1704.3146688283766,0.99999046
1704.3160577197011,1.0007957
1704.3174466110243,1.0018283
1704.3188355021146,0.9986578
1704.3202243934386,0.99774384
1704.3216132845303,0.99775124
1704.3230021758538,0.9966968
1704.324391067177,1.0003695
1704.3257799582677,0.99863106
1704.3271688495918,1.0009797
1704.328557740915,0.99814
1704.3299466320057,0.9990177
1704.3313355233302,0.99901044
1704.3327244144205,0.9999344
1704.3341133057436,0.99904776
1704.3355021970672,0.9980743
1704.3368910881584,1.0003399
1704.338279979482,1.0007272
1704.3396688705732,0.99829644
1704.3410577618968,0.9995231
1704.3424466532203,1.0025538
1704.3438355443107,0.99823457
1704.3452244356338,1.0019752
1704.3466133267254,0.99977666
1704.3480022180495,0.9994934
1704.352168891787,1.0012629
1704.3535577828782,1.0011969
1704.3549466742018,0.99983114
1704.356335565293,1.0024886
1704.3577244566166,1.0013436
1704.3591133479397,1.0001954
1704.36050223903,1.0015557
1704.3618911303545,1.0022345
1704.3632800214452,0.9971618
1704.3646689127684,0.9991986
1704.3660578040924,0.99849063
1704.3674466951832,0.9986495
1704.3688355865063,0.99954563
1704.370224477597,0.9978274
1704.3716133689215,0.9979214
1704.3730022600128,0.9967562
1704.3743911513359,0.9984343
1704.3757800424262,1.0007535
1704.3771689337498,0.9964154
1704.3785578250734,0.9993345
1704.3799467161646,0.9968025
1704.3813356074882,0.99800795
1704.3827244985794,0.99670774
1704.3841133899025,0.99611336
1704.3855022809933,0.99710506
1704.3868911723177,0.9997008
1704.388280063408,0.995609
1704.3896689547312,0.99575436
1704.391057845822,0.99675775
1704.392446737146,0.9947912
1704.3938356284696,0.9959337
1704.3952245195605,0.99511224
1704.3966134108844,0.9967042
1704.398002301975,0.99456227
1704.3993911932982,0.99522334
1704.4007800843885,0.9954876
1704.402168975713,0.9947892
1704.403557866804,0.9963857
1704.404946758127,0.99401444
1704.4063356492181,0.9950683
1704.4077245405417,0.9959918
1704.409113431632,0.9951219
1704.410502322956,0.99388504
1704.4118912140477,0.99538165
1704.4132801053713,0.9975008
1704.4146689964616,0.99479294
1704.4160578877847,0.9958765
1704.4174467788764,0.9943789
1704.4188356702,0.99252015
1704.4202245612903,0.9942267
1704.4216134526143,0.9934329
1704.423002343705,0.9931806
1704.4243912350282,0.9941387
1704.425780126119,0.99370843
1704.4271690174435,0.99556416
1704.4285579085347,0.99593985
1704.4299467998578,0.9939451
1704.431335690948,0.9940224
1704.4327245822717,0.9945962
1704.4341134733625,0.9954789
1704.4355023646865,0.9916875
1704.4368912557773,0.9920197
1704.4382801471013,0.9942379
1704.4396690381914,0.993726
1704.4410579295152,0.9929825
1704.4424468206068,0.9927636
1704.4438357119304,0.99160695
1704.4452246030207,0.99197185
1704.4466134943439,0.99242723
1704.448002385435,0.99344873
1704.4493912767587,0.9920422
1704.4507801678494,0.9911844
